x,y,utc,discipline,flight_id
926228.1267819288,6476590.880818583,1623761024.0,paragliders,20303455
925562.7480391928,6475086.753157251,1623757312.0,paragliders,20303483
926874.8138133698,6477468.86829209,1623840768.0,paragliders,20303629
926850.3750690932,6477377.056012185,1623840768.0,paragliders,20303629
926842.0229139404,6477413.706670616,1623840768.0,paragliders,20303629
927128.0724949795,6477440.727188617,1623846400.0,paragliders,20303634
926516.6191102433,6476952.568483857,1623846656.0,paragliders,20303723
926842.9153450343,6477064.376132061,1623846528.0,paragliders,20303817
926667.6879875057,6477189.911808833,1617113088.0,paragliders,20303828
926768.8329595879,6477226.259487155,1617113088.0,paragliders,20303828
925894.1703049791,6475894.463988759,1623847680.0,paragliders,20303862
925907.2016593742,6475964.059752396,1623847680.0,paragliders,20303862
925921.6302182632,6476092.552641527,1623847680.0,paragliders,20303862
926423.4104828461,6476843.764306711,1623847808.0,paragliders,20303862
926646.9735522707,6477015.010262533,1623848064.0,paragliders,20303862
926622.5487616673,6476938.1632719,1623854336.0,paragliders,20303894
927035.0065275084,6477640.184268223,1623846912.0,paragliders,20303901
925792.0597996709,6475660.824996713,1623846528.0,paragliders,20304504
927019.0181772391,6477108.543769419,1625227008.0,paragliders,20304583
927021.0642896704,6477332.919553727,1625230336.0,paragliders,20304626
926975.0994856665,6477331.354583522,1625228928.0,paragliders,20304777
925261.4069442769,6478560.4647380095,1626871680.0,paragliders,20305769
927110.6702393303,6477085.223468568,1626961536.0,paragliders,20305850
927132.9188512082,6477103.063081474,1626961536.0,paragliders,20305850
927072.0904866641,6477105.503618286,1626961664.0,paragliders,20305850
926156.6005081285,6476664.201514787,1626956416.0,paragliders,20305885
926448.7031876117,6476799.6331273895,1626961152.0,paragliders,20305899
926642.4783495369,6477125.4340663655,1626959232.0,paragliders,20305994
927003.505864273,6477361.245776033,1626960768.0,paragliders,20306623
927094.1924043036,6477205.661555828,1630933376.0,paragliders,20309341
926890.2607366159,6477350.973701163,1630931200.0,paragliders,20309373
926738.9797739629,6477160.753129601,1630930432.0,paragliders,20309487
926671.8632720847,6476992.147934328,1631023488.0,paragliders,20309516
927148.3756752103,6477616.894863838,1625228544.0,paragliders,20309616
926910.5115849773,6477285.883470257,1635079168.0,paragliders,20312216
926395.1854763144,6476815.797860643,1645881088.0,paragliders,20314062
926719.1217139326,6477195.201171748,1645971072.0,paragliders,20314306
926726.0296846711,6477178.07744454,1645971072.0,paragliders,20314306
926752.2205814964,6477187.891850977,1645971072.0,paragliders,20314306
926899.8703939988,6477300.090968156,1646316928.0,paragliders,20314344
926909.1241125398,6477379.108183557,1646316928.0,paragliders,20314344
926906.7736676958,6477274.82333074,1646317056.0,paragliders,20314344
926327.3084955853,6476692.861486326,1646315648.0,paragliders,20314350
926504.4852094705,6476854.788774788,1646313600.0,paragliders,20314353
926936.7837983313,6477286.315491105,1646317184.0,paragliders,20314387
926872.6493342951,6477280.970581977,1646317184.0,paragliders,20314387
926824.3929538681,6477377.002425253,1646317184.0,paragliders,20314387
926343.5670050989,6476623.049724045,1646485504.0,paragliders,20314536
926806.0703239844,6477111.815886976,1646569344.0,paragliders,20314539
926184.8658351761,6476586.636273492,1646571392.0,paragliders,20314551
927324.6931972731,6478015.979406416,1646571648.0,paragliders,20314551
926579.6279293058,6476749.3893737225,1646573056.0,paragliders,20314559
926577.4992722168,6476668.984629206,1646573056.0,paragliders,20314559
926480.5814113668,6476655.694122001,1646574208.0,paragliders,20314705
926526.7365536677,6476736.77261268,1646574208.0,paragliders,20314705
926595.1089139801,6476970.8547949325,1646661248.0,paragliders,20314754
926888.4770740187,6477265.747631646,1646658944.0,paragliders,20314816
926205.1602712972,6476681.695023093,1646833536.0,paragliders,20314905
926963.5581897788,6477212.876662827,1646833920.0,paragliders,20314905
927025.9641074914,6477368.58314464,1646834304.0,paragliders,20314905
925965.8512947639,6475510.719127803,1646826496.0,paragliders,20314915
926009.905782428,6475594.247247537,1646826496.0,paragliders,20314915
926927.3080146571,6477355.697876478,1646826880.0,paragliders,20314915
926861.433923141,6477349.054265054,1646826880.0,paragliders,20314915
926926.2372605924,6477364.4212472355,1646826880.0,paragliders,20314915
926923.3402605687,6477342.367306188,1646826880.0,paragliders,20314915
927489.7977985217,6479777.546528003,1646830080.0,paragliders,20314936
925354.4031294342,6478971.482154291,1646319488.0,paragliders,20315033
926304.3160610817,6476657.630562466,1646832512.0,paragliders,20315036
927115.9741866039,6477684.941121267,1647689984.0,paragliders,20315201
927111.0589043732,6476964.589560474,1647697152.0,paragliders,20315207
926998.3597765958,6477279.899241676,1647697152.0,paragliders,20315207
926991.528157268,6477309.556720163,1647697152.0,paragliders,20315207
926947.8834917076,6476916.738996138,1647699456.0,paragliders,20315221
925963.6064943906,6475932.067785386,1647694336.0,paragliders,20315232
926357.4950450273,6476768.941184718,1647694592.0,paragliders,20315232
926856.5842484848,6477242.996134652,1647694208.0,paragliders,20315239
926848.5664907522,6477223.691327482,1647696256.0,paragliders,20315255
926908.7188444082,6477299.961468029,1647696384.0,paragliders,20315276
926861.5578891854,6477107.985144968,1647697536.0,paragliders,20315291
926985.3941289344,6477441.113725383,1647698560.0,paragliders,20315307
927087.3329351066,6477098.957467163,1647698048.0,paragliders,20315313
926154.105235628,6476505.294318049,1647693568.0,paragliders,20315315
926180.5738048075,6476508.614930085,1647693568.0,paragliders,20315315
926185.1455731891,6476472.95951727,1647693568.0,paragliders,20315315
926242.4131258948,6476643.620765302,1647693568.0,paragliders,20315315
926461.6525611095,6476866.164628154,1647693568.0,paragliders,20315315
926954.9527066691,6476680.747480549,1647868416.0,paragliders,20315339
926953.5490282483,6476680.154976546,1647868416.0,paragliders,20315339
926906.8533563607,6476751.230909406,1647868416.0,paragliders,20315339
