configuration,window_s,cell,component,point,low,high,se
calendar_3day_seed20260921,10_10000,alt3_closed_beginners,equipment,-0.007723140782947335,-0.009055268207537642,-0.0064939264961695895,0.0007827584229292196
calendar_3day_seed20260921,10_10000,alt3_closed_beginners,altitude_circuit,0.029369366508945727,0.02766572986942444,0.03127123251657539,0.00107786531498193
calendar_3day_seed20260921,10_10000,alt3_closed_beginners,altitude_equipment,-0.0006166223314174601,-0.001985374344441565,0.0007777765188309582,0.0008436447850082618
calendar_3day_seed20260921,10_10000,alt3_closed_beginners,circuit_equipment,-5.6163892669602866e-05,-0.0013508890962021626,0.0012244511508184895,0.0007926496994951846
calendar_3day_seed20260921,10_10000,alt3_closed_beginners,three_way,-0.002782159110356619,-0.0040628424628039676,-0.0013936109614200777,0.0008217065570099246
calendar_3day_seed20260921,10_10000,alt3_closed_experts,altitude,0.00023966162537791824,-0.001354475333515226,0.0021046723963905997,0.0010429820119775537
calendar_3day_seed20260921,10_10000,alt3_closed_experts,circuit,-0.041173627113205824,-0.042759539191947686,-0.039696810238323804,0.0009437460811221533
calendar_3day_seed20260921,10_10000,alt3_closed_experts,equipment,0.007723140782947446,0.006493926496169367,0.009055268207537747,0.0007827584229292149
calendar_3day_seed20260921,10_10000,alt3_closed_experts,altitude_circuit,0.029369366508945727,0.02766572986942444,0.03127123251657539,0.00107786531498193
calendar_3day_seed20260921,10_10000,alt3_closed_experts,altitude_equipment,0.0006166223314174601,-0.0007777765188309527,0.0019853743444416755,0.0008436447850082571
calendar_3day_seed20260921,10_10000,alt3_closed_experts,circuit_equipment,5.6163892669491844e-05,-0.0012244511508182844,0.001350889096202273,0.0007926496994951881
calendar_3day_seed20260921,10_10000,alt3_closed_experts,three_way,0.002782159110356619,0.001393610961420183,0.004062842462803423,0.0008217065570099262
calendar_3day_seed20260921,10_100,alt0_open_beginners,altitude,-0.006108120071014689,-0.008621626931044213,-0.003899982674445968,0.001429412637099942
calendar_3day_seed20260921,10_100,alt0_open_beginners,circuit,0.005901530327626636,0.004963379870648965,0.006825634309569023,0.0005725445201754107
calendar_3day_seed20260921,10_100,alt0_open_beginners,equipment,-0.0068656341311142954,-0.007642434711178281,-0.006084611306148941,0.0004762076168866553
calendar_3day_seed20260921,10_100,alt0_open_beginners,altitude_circuit,0.008767351696345571,0.006442302592767929,0.011289138716379458,0.001473265359826713
calendar_3day_seed20260921,10_100,alt0_open_beginners,altitude_equipment,0.0002614803523328657,-0.0018958246411524716,0.0025215186513376777,0.0013456939662547995
calendar_3day_seed20260921,10_100,alt0_open_beginners,circuit_equipment,-0.0008326517849240878,-0.001562568972609796,-3.9514783169553163e-05,0.00046761880135979893
calendar_3day_seed20260921,10_100,alt0_open_beginners,three_way,-0.0010125869280196431,-0.0032770258898394966,0.0011016673591257241,0.0013494599758956092
calendar_3day_seed20260921,10_100,alt0_open_experts,altitude,-0.006108120071014689,-0.008621626931044213,-0.003899982674445968,0.001429412637099942
calendar_3day_seed20260921,10_100,alt0_open_experts,circuit,0.005901530327626636,0.004963379870648965,0.006825634309569023,0.0005725445201754107
calendar_3day_seed20260921,10_100,alt0_open_experts,equipment,0.0068656341311145175,0.006084611306148835,0.007642434711178076,0.0004762076168866529
calendar_3day_seed20260921,10_100,alt0_open_experts,altitude_circuit,0.008767351696345571,0.006442302592767929,0.011289138716379458,0.001473265359826713
calendar_3day_seed20260921,10_100,alt0_open_experts,altitude_equipment,-0.00026148035233308775,-0.002521518651337773,0.0018958246411522493,0.0013456939662548054
calendar_3day_seed20260921,10_100,alt0_open_experts,circuit_equipment,0.0008326517849238657,3.9514783169758396e-05,0.0015625689726096066,0.00046761880135979725
calendar_3day_seed20260921,10_100,alt0_open_experts,three_way,0.0010125869280198652,-0.0011016673591257187,0.003277025889839402,0.0013494599758956157
calendar_3day_seed20260921,10_100,alt0_closed_beginners,altitude,-0.006108120071014689,-0.008621626931044213,-0.003899982674445968,0.001429412637099942
calendar_3day_seed20260921,10_100,alt0_closed_beginners,circuit,-0.005901530327626525,-0.006825634309568907,-0.004963379870648971,0.0005725445201754017
calendar_3day_seed20260921,10_100,alt0_closed_beginners,equipment,-0.0068656341311142954,-0.007642434711178281,-0.006084611306148941,0.0004762076168866553
calendar_3day_seed20260921,10_100,alt0_closed_beginners,altitude_circuit,-0.008767351696345682,-0.011289138716379371,-0.0064423025927679185,0.001473265359826723
calendar_3day_seed20260921,10_100,alt0_closed_beginners,altitude_equipment,0.0002614803523328657,-0.0018958246411524716,0.0025215186513376777,0.0013456939662547995
calendar_3day_seed20260921,10_100,alt0_closed_beginners,circuit_equipment,0.0008326517849237547,3.9514783169641824e-05,0.001562568972609923,0.0004676188013598029
calendar_3day_seed20260921,10_100,alt0_closed_beginners,three_way,0.0010125869280199762,-0.0011016673591257298,0.003277025889839824,0.0013494599758956081
calendar_3day_seed20260921,10_100,alt0_closed_experts,altitude,-0.006108120071014689,-0.008621626931044213,-0.003899982674445968,0.001429412637099942
calendar_3day_seed20260921,10_100,alt0_closed_experts,circuit,-0.005901530327626525,-0.006825634309568907,-0.004963379870648971,0.0005725445201754017
calendar_3day_seed20260921,10_100,alt0_closed_experts,equipment,0.0068656341311145175,0.006084611306148835,0.007642434711178076,0.0004762076168866529
calendar_3day_seed20260921,10_100,alt0_closed_experts,altitude_circuit,-0.008767351696345682,-0.011289138716379371,-0.0064423025927679185,0.001473265359826723
calendar_3day_seed20260921,10_100,alt0_closed_experts,altitude_equipment,-0.00026148035233308775,-0.002521518651337773,0.0018958246411522493,0.0013456939662548054
calendar_3day_seed20260921,10_100,alt0_closed_experts,circuit_equipment,-0.0008326517849241988,-0.0015625689726099013,-3.951478316965863e-05,0.00046761880135980154
calendar_3day_seed20260921,10_100,alt0_closed_experts,three_way,-0.001012586928019532,-0.003277025889839813,0.0011016673591257241,0.0013494599758956064
calendar_3day_seed20260921,10_100,alt1_open_beginners,altitude,-0.0036344473104443775,-0.004893308913229227,-0.0023773880708630626,0.0007457517151950265
calendar_3day_seed20260921,10_100,alt1_open_beginners,circuit,0.005901530327626636,0.004963379870648965,0.006825634309569023,0.0005725445201754107
calendar_3day_seed20260921,10_100,alt1_open_beginners,equipment,-0.0068656341311142954,-0.007642434711178281,-0.006084611306148941,0.0004762076168866553
calendar_3day_seed20260921,10_100,alt1_open_beginners,altitude_circuit,0.005827129943553944,0.004671263295385797,0.006953902038714609,0.0007063792024164748
calendar_3day_seed20260921,10_100,alt1_open_beginners,altitude_equipment,0.0005755790146646511,-0.0006022179744627154,0.001749016113328605,0.0007033349545493942
calendar_3day_seed20260921,10_100,alt1_open_beginners,circuit_equipment,-0.0008326517849240878,-0.001562568972609796,-3.9514783169553163e-05,0.00046761880135979893
calendar_3day_seed20260921,10_100,alt1_open_beginners,three_way,-0.0024168937635978827,-0.003603704954044751,-0.001180248838919945,0.0007227117940843928
calendar_3day_seed20260921,10_100,alt1_open_experts,altitude,-0.0036344473104443775,-0.004893308913229227,-0.0023773880708630626,0.0007457517151950265
calendar_3day_seed20260921,10_100,alt1_open_experts,circuit,0.005901530327626636,0.004963379870648965,0.006825634309569023,0.0005725445201754107
calendar_3day_seed20260921,10_100,alt1_open_experts,equipment,0.0068656341311145175,0.006084611306148835,0.007642434711178076,0.0004762076168866529
calendar_3day_seed20260921,10_100,alt1_open_experts,altitude_circuit,0.005827129943553944,0.004671263295385797,0.006953902038714609,0.0007063792024164748
calendar_3day_seed20260921,10_100,alt1_open_experts,altitude_equipment,-0.0005755790146646511,-0.0017490161133288163,0.0006022179744630373,0.0007033349545493875
calendar_3day_seed20260921,10_100,alt1_open_experts,circuit_equipment,0.0008326517849238657,3.9514783169758396e-05,0.0015625689726096066,0.00046761880135979725
calendar_3day_seed20260921,10_100,alt1_open_experts,three_way,0.0024168937635979937,0.001180248838919723,0.0036037049540443285,0.0007227117940843875
calendar_3day_seed20260921,10_100,alt1_closed_beginners,altitude,-0.0036344473104443775,-0.004893308913229227,-0.0023773880708630626,0.0007457517151950265
calendar_3day_seed20260921,10_100,alt1_closed_beginners,circuit,-0.005901530327626525,-0.006825634309568907,-0.004963379870648971,0.0005725445201754017
calendar_3day_seed20260921,10_100,alt1_closed_beginners,equipment,-0.0068656341311142954,-0.007642434711178281,-0.006084611306148941,0.0004762076168866553
calendar_3day_seed20260921,10_100,alt1_closed_beginners,altitude_circuit,-0.005827129943553833,-0.00695390203871461,-0.0046712632953857915,0.0007063792024164706
calendar_3day_seed20260921,10_100,alt1_closed_beginners,altitude_equipment,0.0005755790146646511,-0.0006022179744627154,0.001749016113328605,0.0007033349545493942
calendar_3day_seed20260921,10_100,alt1_closed_beginners,circuit_equipment,0.0008326517849237547,3.9514783169641824e-05,0.001562568972609923,0.0004676188013598029
calendar_3day_seed20260921,10_100,alt1_closed_beginners,three_way,0.0024168937635979937,0.0011802488389195177,0.0036037049540446615,0.0007227117940843956
calendar_3day_seed20260921,10_100,alt1_closed_experts,altitude,-0.0036344473104443775,-0.004893308913229227,-0.0023773880708630626,0.0007457517151950265
calendar_3day_seed20260921,10_100,alt1_closed_experts,circuit,-0.005901530327626525,-0.006825634309568907,-0.004963379870648971,0.0005725445201754017
calendar_3day_seed20260921,10_100,alt1_closed_experts,equipment,0.0068656341311145175,0.006084611306148835,0.007642434711178076,0.0004762076168866529
calendar_3day_seed20260921,10_100,alt1_closed_experts,altitude_circuit,-0.005827129943553833,-0.00695390203871461,-0.0046712632953857915,0.0007063792024164706
calendar_3day_seed20260921,10_100,alt1_closed_experts,altitude_equipment,-0.0005755790146646511,-0.0017490161133288163,0.0006022179744630373,0.0007033349545493875
calendar_3day_seed20260921,10_100,alt1_closed_experts,circuit_equipment,-0.0008326517849241988,-0.0015625689726099013,-3.951478316965863e-05,0.00046761880135980154
calendar_3day_seed20260921,10_100,alt1_closed_experts,three_way,-0.0024168937635978827,-0.0036037049540448506,-0.0011802488389196287,0.0007227117940843954
calendar_3day_seed20260921,10_100,alt2_open_beginners,altitude,0.00230266786275779,0.0014001815171962304,0.0032357349226216246,0.0005526100283943681
calendar_3day_seed20260921,10_100,alt2_open_beginners,circuit,0.005901530327626636,0.004963379870648965,0.006825634309569023,0.0005725445201754107
calendar_3day_seed20260921,10_100,alt2_open_beginners,equipment,-0.0068656341311142954,-0.007642434711178281,-0.006084611306148941,0.0004762076168866553
calendar_3day_seed20260921,10_100,alt2_open_beginners,altitude_circuit,-0.006751410398615043,-0.007738188463993839,-0.00579214101924852,0.0005915567100789309
calendar_3day_seed20260921,10_100,alt2_open_beginners,altitude_equipment,-0.0008398737473496176,-0.0016249532198944927,1.6481906677845216e-05,0.0005035447036557288
calendar_3day_seed20260921,10_100,alt2_open_beginners,circuit_equipment,-0.0008326517849240878,-0.001562568972609796,-3.9514783169553163e-05,0.00046761880135979893
calendar_3day_seed20260921,10_100,alt2_open_beginners,three_way,0.0012687366162951186,0.00046193574444852156,0.0020145734102539944,0.0004769950547054663
calendar_3day_seed20260921,10_100,alt2_open_experts,altitude,0.00230266786275779,0.0014001815171962304,0.0032357349226216246,0.0005526100283943681
calendar_3day_seed20260921,10_100,alt2_open_experts,circuit,0.005901530327626636,0.004963379870648965,0.006825634309569023,0.0005725445201754107
calendar_3day_seed20260921,10_100,alt2_open_experts,equipment,0.0068656341311145175,0.006084611306148835,0.007642434711178076,0.0004762076168866529
calendar_3day_seed20260921,10_100,alt2_open_experts,altitude_circuit,-0.006751410398615043,-0.007738188463993839,-0.00579214101924852,0.0005915567100789309
calendar_3day_seed20260921,10_100,alt2_open_experts,altitude_equipment,0.0008398737473493956,-1.648190667773447e-05,0.001624953219894609,0.0005035447036557213
calendar_3day_seed20260921,10_100,alt2_open_experts,circuit_equipment,0.0008326517849238657,3.9514783169758396e-05,0.0015625689726096066,0.00046761880135979725
calendar_3day_seed20260921,10_100,alt2_open_experts,three_way,-0.0012687366162947855,-0.002014573410253995,-0.00046193574444853343,0.0004769950547054506
calendar_3day_seed20260921,10_100,alt2_closed_beginners,altitude,0.00230266786275779,0.0014001815171962304,0.0032357349226216246,0.0005526100283943681
calendar_3day_seed20260921,10_100,alt2_closed_beginners,circuit,-0.005901530327626525,-0.006825634309568907,-0.004963379870648971,0.0005725445201754017
calendar_3day_seed20260921,10_100,alt2_closed_beginners,equipment,-0.0068656341311142954,-0.007642434711178281,-0.006084611306148941,0.0004762076168866553
calendar_3day_seed20260921,10_100,alt2_closed_beginners,altitude_circuit,0.006751410398614932,0.005792141019248731,0.007738188463993945,0.0005915567100789215
calendar_3day_seed20260921,10_100,alt2_closed_beginners,altitude_equipment,-0.0008398737473496176,-0.0016249532198944927,1.6481906677845216e-05,0.0005035447036557288
calendar_3day_seed20260921,10_100,alt2_closed_beginners,circuit_equipment,0.0008326517849237547,3.9514783169641824e-05,0.001562568972609923,0.0004676188013598029
calendar_3day_seed20260921,10_100,alt2_closed_beginners,three_way,-0.0012687366162947855,-0.0020145734102538894,-0.00046193574444862223,0.0004769950547054525
calendar_3day_seed20260921,10_100,alt2_closed_experts,altitude,0.00230266786275779,0.0014001815171962304,0.0032357349226216246,0.0005526100283943681
calendar_3day_seed20260921,10_100,alt2_closed_experts,circuit,-0.005901530327626525,-0.006825634309568907,-0.004963379870648971,0.0005725445201754017
calendar_3day_seed20260921,10_100,alt2_closed_experts,equipment,0.0068656341311145175,0.006084611306148835,0.007642434711178076,0.0004762076168866529
calendar_3day_seed20260921,10_100,alt2_closed_experts,altitude_circuit,0.006751410398614932,0.005792141019248731,0.007738188463993945,0.0005915567100789215
calendar_3day_seed20260921,10_100,alt2_closed_experts,altitude_equipment,0.0008398737473493956,-1.648190667773447e-05,0.001624953219894609,0.0005035447036557213
calendar_3day_seed20260921,10_100,alt2_closed_experts,circuit_equipment,-0.0008326517849241988,-0.0015625689726099013,-3.951478316965863e-05,0.00046761880135980154
