x,y,utc,discipline,flight_id
446581.7106434769,6875677.731614942,1536403840.0,paragliders,20252141
447519.1252994339,6875260.426055208,1536498048.0,paragliders,20252211
446832.14354735205,6875987.528648412,1536497024.0,paragliders,20252371
445658.76958049374,6875753.375079638,1537016704.0,paragliders,20253032
445615.5388035075,6875794.941955965,1537016704.0,paragliders,20253032
445638.46218060603,6875848.8459167015,1537016704.0,paragliders,20253032
445733.12520648894,6875881.4372832235,1537016704.0,paragliders,20253032
445424.7462136873,6877087.555383984,1553950080.0,paragliders,20259045
446078.8282435621,6876142.10054343,1553952128.0,paragliders,20259046
445925.30267974647,6876103.156959888,1553951616.0,paragliders,20259064
445257.1659713505,6877065.780890126,1553954560.0,paragliders,20259076
446087.6909043442,6876816.480377378,1553953152.0,paragliders,20259126
445367.3659583657,6878559.249683641,1553956608.0,paragliders,20259131
445951.12535817875,6876675.9630290065,1553953280.0,paragliders,20259138
445910.8421610749,6876791.786730622,1553953792.0,paragliders,20259209
445977.94612846815,6876975.809008565,1553953408.0,paragliders,20259254
445832.35868275067,6876717.2127581155,1553954176.0,paragliders,20259257
445382.5080831893,6877273.152780201,1553949952.0,paragliders,20259262
446024.3601928295,6875769.163050108,1553951744.0,paragliders,20259278
446047.6370854967,6876828.5237010205,1553953792.0,paragliders,20259325
445391.0752782734,6875837.511754692,1553956736.0,paragliders,20259325
446019.4966276102,6876904.795714012,1553953280.0,paragliders,20259331
445956.04463451036,6876292.496206487,1553951744.0,paragliders,20259357
445923.0135863121,6876774.470250927,1553953280.0,paragliders,20259374
446028.7941927901,6876869.352706216,1553953408.0,paragliders,20259415
446109.0893040784,6876775.041169101,1553953152.0,paragliders,20259634
446138.04078480526,6876321.202073707,1553952000.0,paragliders,20259754
445754.872103284,6875846.136518104,1553953408.0,paragliders,20260003
445836.57519865467,6876718.4041352635,1553954048.0,paragliders,20260162
445634.8050947106,6875386.909390664,1554646144.0,paragliders,20260407
445381.54873267363,6876342.44929505,1554726016.0,paragliders,20260430
446519.7727283427,6875676.732579191,1554725248.0,paragliders,20260527
446459.0201595931,6875666.150602068,1554725120.0,paragliders,20260965
445565.2427899955,6875761.312768773,1555936896.0,paragliders,20262135
445394.36063972604,6876258.48050238,1555932672.0,paragliders,20262164
445969.21392235823,6875649.574691799,1555933568.0,paragliders,20262164
445373.46949170314,6875491.494811781,1555932672.0,paragliders,20262404
446481.22557181044,6876688.616875786,1557140224.0,paragliders,20263688
446486.31972128246,6876579.494847806,1557140224.0,paragliders,20263693
446562.0321752117,6875556.06037839,1558526976.0,paragliders,20264637
445878.87287396565,6878015.742301818,1558528000.0,paragliders,20264637
445077.5203371234,6876509.034046852,1559310080.0,paragliders,20265552
445300.5834647655,6876195.849892546,1559310208.0,paragliders,20265755
448042.78323035466,6875563.072536819,1559318272.0,paragliders,20265755
445969.26162570884,6875596.067031292,1560771879.980707,paragliders,20268328
445711.41841532907,6878382.110745729,1560772480.0,paragliders,20268328
448590.7794396007,6876201.843204084,1560780800.0,paragliders,20268455
447433.76884810004,6875095.816765263,1561024128.0,paragliders,20268589
445601.15031821217,6877399.051202759,1562332160.0,paragliders,20270038
446003.7510772429,6876550.199625768,1562329728.0,paragliders,20270100
445997.659117856,6876592.346360343,1562329728.0,paragliders,20270100
445540.2175688884,6877115.434828925,1562330368.0,paragliders,20270100
445493.58498675225,6877109.795453133,1562330368.0,paragliders,20270100
445647.3071666094,6877693.0372983925,1562332160.0,paragliders,20270100
446854.1347146439,6875041.405887396,1562842112.0,paragliders,20270677
446513.98536592285,6876466.690378516,1563707136.0,paragliders,20271908
446000.0032640347,6876079.990351319,1563706240.0,paragliders,20271912
446967.89538717846,6875766.441755702,1563717248.0,paragliders,20271913
446032.1483421509,6876036.661279778,1563706240.0,paragliders,20271923
447202.39886814205,6875241.96993141,1563706752.0,paragliders,20271923
448128.06654080126,6876471.8370557185,1563724032.0,paragliders,20271993
448112.6985221897,6876448.076680654,1563724032.0,paragliders,20271993
448099.7614580693,6876452.448624428,1563724032.0,paragliders,20271993
446082.2928954939,6876025.300398507,1563706240.0,paragliders,20272015
447408.2259129403,6875644.961833093,1563706496.0,paragliders,20272015
447251.41219421633,6875311.619330456,1563706880.0,paragliders,20272015
445990.08262254205,6876156.059266947,1563705728.0,paragliders,20272016
449784.54057907005,6875153.140429997,1563706752.0,paragliders,20272016
446323.9976410684,6876232.675768303,1563707136.0,paragliders,20272029
449162.18914008996,6876647.555801805,1563707776.0,paragliders,20272029
445736.9800695639,6876596.808910267,1563794048.0,paragliders,20272373
445738.763464576,6876624.886644408,1563794048.0,paragliders,20272373
446623.9447918745,6875298.646892927,1563716864.0,paragliders,20273742
448759.2411636763,6875521.471262635,1565199744.0,paragliders,20273946
446769.34414732957,6876056.461142246,1566396928.0,paragliders,20274887
446750.6041198768,6876061.832745533,1566396928.0,paragliders,20274887
446679.33707258047,6876093.723353995,1566396928.0,paragliders,20274887
446765.6668672239,6875967.916182341,1566396928.0,paragliders,20274894
446028.0647129554,6876662.591984561,1566393216.0,paragliders,20274901
446335.123044651,6875449.681490478,1566479872.0,paragliders,20274942
446054.68969632935,6875499.365120937,1566485888.0,paragliders,20274942
446335.84233474964,6876017.237134032,1566476928.0,paragliders,20274944
446563.28774868057,6876288.5528598735,1566477696.0,paragliders,20274944
446285.1355145614,6875443.957004518,1566479744.0,paragliders,20274944
445557.9685675726,6875737.9997804165,1566478848.0,paragliders,20274955
445523.01619228,6876668.009680382,1566653312.0,paragliders,20275150
445539.3805897152,6876644.246733864,1566653312.0,paragliders,20275150
445417.46279700793,6876734.155407888,1566653312.0,paragliders,20275150
445521.4137062422,6876943.106991281,1566738560.0,paragliders,20275372
445782.34852010076,6875455.185338018,1567085568.0,paragliders,20276182
446307.4959472817,6875347.468511996,1567086976.0,paragliders,20276182
446316.37254491745,6875137.389450464,1567086336.0,paragliders,20276227
446602.304079051,6875061.5104392115,1567088640.0,paragliders,20276233
446021.6678750983,6875462.476697421,1567087872.0,paragliders,20276234
446691.8698752517,6875808.23488678,1567170176.0,paragliders,20276257
446585.463908908,6875597.265627666,1567170304.0,paragliders,20276257
446374.7638386213,6876751.582163083,1567172480.0,paragliders,20276257
446105.6913016788,6876100.551167884,1567171328.0,paragliders,20276276
445801.0431546345,6875213.814730517,1567177984.0,paragliders,20276277
447477.43581906526,6875409.4256115435,1567509760.0,paragliders,20276526
447458.76548684743,6875389.893711384,1567509760.0,paragliders,20276569
447107.43856969016,6875285.114767994,1563720064.0,paragliders,20277861
447363.2858634131,6875996.7335299,1536579968.0,paragliders,20277863
446547.1722802563,6875332.643394802,1589718784.0,paragliders,20280675
446591.22991522314,6875344.890893197,1589719168.0,paragliders,20280675
446101.65230042784,6875565.06302735,1589719808.0,paragliders,20280675
446969.636236843,6875161.939384203,1589722624.0,paragliders,20280675
445936.0546324418,6875444.80808138,1589715200.0,paragliders,20280678
445043.6150926119,6878585.630620818,1589718656.0,paragliders,20280678
445533.8893097444,6877052.8586448915,1589718912.0,paragliders,20280678
445921.54598611617,6876097.049377413,1589810816.0,paragliders,20280805
445713.24918424845,6875266.900325649,1589981824.0,paragliders,20280884
445454.9211101545,6875291.249524684,1590331063.9723065,paragliders,20281625
446135.96713088773,6876015.929326465,1592822656.0,paragliders,20284226
445044.83635306277,6876765.917946058,1592823040.0,paragliders,20284226
446182.1847516108,6876041.822662455,1592822656.0,paragliders,20284250
446167.9540793786,6876184.188991255,1592833152.0,paragliders,20284257
446793.8373932537,6875550.47759587,1592834816.0,paragliders,20284257
445453.48163133307,6875863.2224189555,1592830080.0,paragliders,20284259
447260.960122291,6875313.733489076,1592837888.0,paragliders,20284259
446460.00013162376,6875425.333345736,1592839808.0,paragliders,20284259
445435.3697967339,6875863.361853059,1592830208.0,paragliders,20284292
446446.9900760822,6875906.116301849,1593090688.0,paragliders,20284806
445931.578645689,6875501.108301209,1592659584.0,paragliders,20285026
446721.2613455812,6875447.869125832,1593780480.0,paragliders,20285467
446741.18321937637,6875494.43126789,1593780608.0,paragliders,20285481
446947.779294935,6875131.959239255,1594036224.0,paragliders,20285880
446546.8141761699,6875173.489593058,1594121344.0,paragliders,20285913
446519.7032098314,6875548.048023392,1594128896.0,paragliders,20285941
447052.3277622067,6875327.213431607,1594120448.0,paragliders,20285966
447096.10892426013,6875340.493706714,1594120448.0,paragliders,20285968
446545.09672015626,6875205.362857447,1594121344.0,paragliders,20285970
446995.6430975198,6875309.2922274005,1594122368.0,paragliders,20285996
448509.81873363286,6875088.540705231,1594995456.0,paragliders,20287235
445912.50138311443,6875485.949073221,1595078400.0,paragliders,20287290
447551.6194338629,6876114.400609988,1595163264.0,paragliders,20287405
446305.4972453344,6875906.443206109,1595162752.0,paragliders,20287495
447835.51685758494,6875984.4710692335,1595503872.0,paragliders,20288222
447016.25486705615,6876149.151939004,1596023168.0,paragliders,20288943
445983.20778625924,6876845.616449297,1596021888.0,paragliders,20289037
446742.95647977304,6877923.968263059,1596038528.0,paragliders,20289037
446930.28956376313,6876118.69326762,1596543744.0,paragliders,20289775
445925.99164312496,6876240.270670271,1596709120.0,paragliders,20289937
445391.1573216002,6876421.874054749,1596709376.0,paragliders,20289937
448164.3744335956,6875618.807110108,1596730368.0,paragliders,20289944
446895.58503312233,6875772.481602082,1596719104.0,paragliders,20289961
446083.6382094717,6876209.257334759,1596714496.0,paragliders,20289992
445920.9001134652,6875654.527673057,1596715136.0,paragliders,20289992
446148.1769846237,6875620.4711962,1596717683.041332,paragliders,20289992
445325.91695738386,6876932.7198360795,1596720640.0,paragliders,20289992
445376.37872938043,6876637.596778962,1596726144.0,paragliders,20289992
446756.22296261834,6875679.9450967675,1596730112.0,paragliders,20289992
445994.6860269855,6876117.848386377,1599052544.0,paragliders,20292573
446702.8162518149,6875707.829194121,1599052800.0,paragliders,20292592
445062.9556601877,6875044.005466236,1599657344.0,paragliders,20293224
447357.4032955975,6875072.003066968,1599828096.0,paragliders,20293331
447109.3272763685,6875184.142145948,1599827968.0,paragliders,20293367
446836.1628172073,6875255.034252933,1599828480.0,paragliders,20293372
447531.42245531955,6875118.293927601,1616591744.0,paragliders,20297775
447742.11825877405,6875196.8539186055,1616591744.0,paragliders,20297775
447773.03280957043,6875214.434396962,1616591744.0,paragliders,20297775
445261.1238746123,6879271.414754811,1616680576.0,paragliders,20297845
445780.9963156273,6875632.620929346,1616676608.0,paragliders,20297898
446437.0442549456,6876160.0072077885,1620396032.0,paragliders,20300280
448448.11043123045,6875063.833120957,1621345920.0,paragliders,20300579
448456.46446950134,6875066.458085619,1621345920.0,paragliders,20300579
448544.6667149617,6875061.986793686,1621345920.0,paragliders,20300579
449263.1752948941,6875124.909105966,1621345920.0,paragliders,20300581
445581.0846528455,6875866.7763568135,1622119552.0,paragliders,20301207
445738.93222595414,6875964.020216853,1622119168.0,paragliders,20301210
445345.96165607846,6876237.860175444,1622118656.0,paragliders,20301236
446016.9244597182,6875161.515232258,1622127616.0,paragliders,20301236
445715.80617695523,6875223.632640129,1622123384.5860329,paragliders,20301242
445373.8737990598,6875766.639982026,1622118272.0,paragliders,20301276
445801.08887926483,6875309.778369808,1622123392.0,paragliders,20301280
445464.8872962708,6876465.985480767,1622116864.0,paragliders,20301283
445846.51610624726,6875322.962078088,1622126720.0,paragliders,20301294
445675.9603803308,6875922.635584619,1622118656.0,paragliders,20301313
445525.10486066435,6876020.146527758,1622119168.0,paragliders,20301326
445696.2611689891,6875871.754403546,1622118784.0,paragliders,20301568
446246.0363677166,6875419.149421328,1622896256.0,paragliders,20302496
445659.6643994436,6875456.738708125,1623670144.0,paragliders,20303565
445646.58058963297,6877318.916117168,1625143040.0,paragliders,20304483
446882.0811884147,6875667.235116134,1625148416.0,paragliders,20304719
446772.4403718811,6876126.005419143,1628874112.0,paragliders,20307334
446333.7052998509,6875816.929524673,1628876032.0,paragliders,20307334
445221.1686133096,6875716.611128153,1630843904.0,paragliders,20309149
445411.24260155787,6876201.437581873,1630928512.0,paragliders,20309339
447022.48428895575,6875702.4061637055,1631371776.0,paragliders,20309823
446643.1630809286,6875995.039915773,1649937664.0,paragliders,20317652
446119.50461678987,6876153.149989491,1652096000.0,paragliders,20320354
448054.95226277394,6877269.226174262,1652098304.0,paragliders,20320369
446257.1361240339,6875663.074849042,1652098816.0,paragliders,20320370
446338.96230160136,6876454.632940248,1652096128.0,paragliders,20320377
446111.11109433393,6876100.040545569,1652096000.0,paragliders,20320388
448636.90305881074,6877007.8963554865,1652098432.0,paragliders,20320392
446390.9721976853,6875785.419966635,1652098944.0,paragliders,20320406
446171.35097944626,6876571.210943977,1652103424.0,paragliders,20320406
446638.2930291992,6876345.614524217,1652107264.0,paragliders,20320407
446286.9181966081,6875693.634518499,1652098944.0,paragliders,20320417
446912.1727503877,6876139.933360416,1652097920.0,paragliders,20320437
448271.31946948625,6875235.1208674805,1652365952.0,paragliders,20320898
447831.5439949336,6875005.092765158,1652368896.0,paragliders,20320901
447830.7082251082,6875015.678966914,1652368896.0,paragliders,20320901
447816.7317653138,6875031.831996942,1652368896.0,paragliders,20320901
446737.4412687791,6876184.676647597,1652380928.0,paragliders,20320904
447970.60701119184,6875348.43228854,1652365952.0,paragliders,20320920
448060.18656977045,6875254.9699822245,1652365824.0,paragliders,20320940
447680.3885927241,6875223.023889346,1652449664.0,paragliders,20320983
447032.39653663256,6875369.008749462,1652452992.0,paragliders,20321004
447841.47057451046,6875514.090103938,1652453120.0,paragliders,20321006
447055.70361883886,6875334.323417068,1652452992.0,paragliders,20321017
447823.38892095484,6875278.210948778,1652449664.0,paragliders,20321024
448405.377313241,6875165.759618349,1652365824.0,paragliders,20321033
446386.0026520518,6875853.882684211,1652098944.0,paragliders,20321136
445223.4679240502,6876056.61402528,1652533376.0,paragliders,20321352
446695.14940156805,6875416.921150558,1653146368.0,paragliders,20322214
447264.78607233503,6875421.067397358,1652970383.7033432,paragliders,20322246
445717.0416003274,6876091.30466685,1652971776.0,paragliders,20322246
446210.5925486752,6875704.668701903,1654518528.0,paragliders,20323389
446219.29575942113,6875720.787868857,1654518528.0,paragliders,20323405
447255.2553819608,6875705.251509269,1654516992.0,paragliders,20323429
445747.8836782244,6875259.835754264,1654518144.0,paragliders,20323434
446515.9634920681,6875710.804590755,1654519680.0,paragliders,20323434
448257.44181898615,6875181.530194464,1654520064.0,paragliders,20323434
446273.99695876153,6875233.439575777,1654942592.0,paragliders,20323690
446301.4703131168,6875287.311977855,1654942592.0,paragliders,20323692
446192.3683552809,6875046.788305057,1654942592.0,paragliders,20323700
448019.7971196489,6876069.810207217,1654942848.0,paragliders,20323700
446708.28490684845,6875546.853368637,1654942720.0,paragliders,20323737
447866.09905919957,6875540.262825089,1654950912.0,paragliders,20323808
446043.299529484,6875032.065924865,1654942592.0,paragliders,20323864
446019.59178522095,6875017.264605183,1654942464.0,paragliders,20323886
446118.33488843055,6875462.14154233,1655477248.0,paragliders,20324423
446118.8757040133,6876041.070821434,1655475712.0,paragliders,20324433
446227.48016833386,6876431.429864359,1655478400.0,paragliders,20324433
446222.169304317,6876475.659152576,1655478400.0,paragliders,20324433
446105.32793144486,6876127.863494537,1655478400.0,paragliders,20324433
446260.3227783953,6875821.391263795,1655481600.0,paragliders,20324433
