x,y,utc,discipline,flight_id
481422.2187148851,6189792.390466716,1282390400.0,paragliders,20094447
481927.2510177181,6189423.278858845,1338547840.0,paragliders,20115983
482034.7927631404,6189892.799016476,1431342208.0,paragliders,20164153
484982.5022084236,6189989.880712624,1463753856.0,paragliders,20188081
484898.30590851244,6189417.559926579,1466510080.0,paragliders,20190121
484886.7558992617,6189385.055386717,1466510080.0,paragliders,20190121
484902.4142155023,6189356.932297788,1466510080.0,paragliders,20190121
484878.9496030405,6189343.387413601,1466510080.0,paragliders,20190121
484906.61640235235,6189870.446000875,1466518272.0,paragliders,20191637
484945.3362273872,6189835.782661913,1468765952.0,paragliders,20193468
484920.42184725526,6188785.666238905,1470576896.0,paragliders,20196082
484111.8431371063,6188543.781210346,1471186944.0,paragliders,20196890
481920.59333266877,6189266.636967724,1497177600.0,paragliders,20218127
484882.83785947255,6189401.256048352,1497702016.0,paragliders,20219065
484876.3434200233,6189908.118498412,1526036736.0,paragliders,20238749
484060.15289068886,6188699.746797473,1559393664.0,paragliders,20266300
484127.8036454283,6188666.267082472,1559394432.0,paragliders,20266300
484876.5632328224,6189435.791761731,1559213440.0,paragliders,20267053
484867.07038150803,6189393.710489506,1559213440.0,paragliders,20267053
484893.3114035202,6189349.782395539,1559213440.0,paragliders,20267053
484404.1073278402,6188583.359788452,1559383296.0,paragliders,20267919
482288.0573485832,6188623.969695031,1566650112.0,paragliders,20275107
484470.59343612025,6188318.449097644,1590055168.0,paragliders,20280931
482218.9049292634,6188700.555598123,1590755712.0,paragliders,20283019
482178.7996944784,6188741.371593182,1592911616.0,paragliders,20284583
482172.04142229416,6188726.869709483,1592911616.0,paragliders,20284583
482196.49459012464,6188713.3039686335,1592911616.0,paragliders,20284583
482167.08037046687,6188712.0562127605,1592911744.0,paragliders,20284583
484961.2336747396,6189623.989996593,1596721152.0,paragliders,20290001
484741.38838104025,6189293.237310446,1596800256.0,paragliders,20290072
484572.74194792233,6189865.619949944,1596806400.0,paragliders,20290090
484861.89554835024,6189753.935549816,1596718208.0,paragliders,20290548
484965.493715521,6189738.1237249235,1630844416.0,paragliders,20309108
483818.2710395055,6188476.806081359,1652193792.0,paragliders,20320553
482236.76749913633,6188627.637405503,1657371776.0,paragliders,20325900
482273.96643349365,6188607.443581068,1657371776.0,paragliders,20325900
484889.849664181,6189886.430515379,1657377280.0,paragliders,20325905
481920.40564528987,6188958.08017577,1658057600.0,paragliders,20327243
481325.70728455315,6188509.869690778,1659443584.0,paragliders,20329234
484878.74133943673,6189790.639691134,1697114880.0,paragliders,20354143
484110.84627144097,6188911.864790957,1713099008.0,paragliders,20357605
483380.4198919929,6189702.956590738,1715346304.0,paragliders,20359300
484887.08191728074,6189714.765840254,1715339648.0,paragliders,20359813
484940.8882440582,6189803.583887282,1715254912.0,paragliders,20359910
484888.8048495275,6189232.8656980805,1722254720.0,paragliders,20365151
483466.5450841122,6189481.349743748,1744120192.0,paragliders,20373689
483439.3083020568,6189139.635825672,1744124672.0,paragliders,20373727
483372.7781783111,6189124.879690463,1744124672.0,paragliders,20373727
483417.3478709817,6189062.36975345,1744124672.0,paragliders,20373727
483594.0114177209,6189166.744072222,1744124672.0,paragliders,20373727
483642.9483530351,6189169.294419507,1744124672.0,paragliders,20373727
484257.25646011817,6188737.716702427,1748609792.0,paragliders,20378461
483395.09808993357,6189098.697191787,1748609024.0,paragliders,20378647
484499.24820036837,6187316.575644765,1750253568.0,paragliders,20379949
482710.7196513579,6187489.264329885,1750253952.0,paragliders,20379949
482671.61632715864,6187474.832871369,1750253952.0,paragliders,20379949
481894.08243878046,6189099.49371528,1750423680.0,paragliders,20380129
484270.1344260405,6188700.864862827,1751284992.0,paragliders,20381607
481999.9805610501,6189055.54858317,1754915712.0,paragliders,20384618
483559.69637807494,6188608.33101175,1754915456.0,paragliders,20384764
484473.72805672337,6189982.433169997,1755260672.0,paragliders,20385098
484473.0622400992,6187766.2655395,1760701184.0,paragliders,20387812
484362.6998422006,6187911.014904109,1760701312.0,paragliders,20387812
484127.45906687394,6188156.495540535,1760701312.0,paragliders,20387812
481504.81937594886,6189755.034470632,1779371904.0,paragliders,20395513
484351.3600462832,6188695.7577042105,1779447296.0,paragliders,20395605
484233.27075036126,6188650.560656368,1779458304.0,paragliders,20395675
481789.824045576,6189557.262663992,1779881472.0,paragliders,20396790
483381.7361657799,6189038.951270671,1779881728.0,paragliders,20396790
482100.2807708845,6189163.665212989,1779881088.0,paragliders,20397559
484000.47141470667,6188717.966123767,1781361920.0,paragliders,20397989
485382.7679359088,6189107.237574467,1119095296.0,hang gliders,1508
485536.13342114224,6189081.999253018,1119096448.0,hang gliders,1508
486271.3083524998,6187846.918741422,1373109760.0,hang gliders,20131053
486296.5700659899,6187913.9200146645,1373109888.0,hang gliders,20131053
486277.1751272465,6187929.862427334,1373109888.0,hang gliders,20131053
486241.7217274607,6187758.231494295,1373109888.0,hang gliders,20131053
486241.5568719757,6187827.413970044,1373109888.0,hang gliders,20131053
485545.81735047325,6188953.128561251,1440169600.0,hang gliders,20175706
486089.30906370346,6189037.480159208,1440168064.0,hang gliders,20176042
485707.8350597176,6189026.003619221,1462446592.0,hang gliders,20186777
485171.6345444707,6189720.055667404,1507814528.0,hang gliders,20228038
485001.0345446968,6189805.300830274,1553262848.0,hang gliders,20257650
489915.0708044037,6189878.3484451035,1553351552.0,hang gliders,20257864
485656.7005570032,6188480.872756196,1559299072.0,hang gliders,20267327
485655.153815248,6188502.157411016,1559299072.0,hang gliders,20267327
485772.1332943,6188509.228420144,1559299072.0,hang gliders,20267327
485639.9629563064,6189256.451013838,1559403008.0,hang gliders,20267491
485696.78530431754,6189380.90928234,1559404672.0,hang gliders,20267491
485148.47565878707,6189781.019151103,1559479680.0,hang gliders,20267493
485427.5689155936,6188933.028660237,1565959040.0,hang gliders,20276627
485362.76304744254,6188649.613824796,1565959168.0,hang gliders,20276627
485589.22826512426,6188104.269782114,1565959168.0,hang gliders,20276627
485731.4647237025,6188018.441967137,1565959168.0,hang gliders,20276627
485600.2032392402,6188215.284109643,1565959168.0,hang gliders,20276627
485501.67703177134,6188247.609414136,1565959168.0,hang gliders,20276627
485653.7391983205,6188242.9645145945,1565959424.0,hang gliders,20276627
485587.63231391786,6189416.666660417,1596714624.0,hang gliders,20291310
485587.08812712634,6189415.309465597,1596714624.0,hang gliders,20291310
485659.45643840387,6189362.419858833,1596714624.0,hang gliders,20291310
485719.30341397366,6188359.271016742,1596714752.0,hang gliders,20291310
489127.39622324053,6186878.232547901,1687696256.0,hang gliders,20345680
489431.4277499756,6187439.918600097,1755959424.0,hang gliders,20385789
489348.90913554915,6187260.504290971,1755959424.0,hang gliders,20385789
489300.1572550266,6187044.678072391,1755959424.0,hang gliders,20385789
489400.3475712515,6186379.646402689,1755961088.0,hang gliders,20385876
489298.17153748154,6186318.657172509,1755961088.0,hang gliders,20385876
489058.99288769986,6186531.470849541,1755961088.0,hang gliders,20385876
489089.55102739774,6186396.164302255,1755961088.0,hang gliders,20385876
489035.7304809735,6186467.6632153215,1755961088.0,hang gliders,20385876
485413.3195749306,6189311.182460069,1781452928.0,hang gliders,20398085
485577.6639182172,6189153.209858797,1781453696.0,hang gliders,20398085
485515.6757903748,6189548.941578637,1086431744.0,paragliders,20030923
485841.64170570264,6189494.715762427,1148556416.0,paragliders,20051224
485876.12798077456,6189554.462262849,1148556544.0,paragliders,20051224
486169.04130895017,6189789.808691344,1176033152.0,paragliders,20060750
485877.1357965541,6188983.781672064,1176034304.0,paragliders,20060750
486465.80905476597,6188615.80490561,1176982912.0,paragliders,20060919
486003.1144415163,6189623.354773451,1177066240.0,paragliders,20060921
485989.0590260814,6189287.254964636,1177325184.0,paragliders,20061107
485989.17795196886,6189720.305888084,1177324032.0,paragliders,20061182
489868.80578996625,6189838.707461469,1203603328.0,paragliders,20070515
486073.99065057724,6189291.857972889,1209811456.0,paragliders,20071418
486048.3584853106,6189324.845206897,1209811456.0,paragliders,20071418
485848.25796264474,6189534.63791509,1209811456.0,paragliders,20071418
485914.48044093576,6189346.0310729155,1211367936.0,paragliders,20072177
486011.62376402563,6189554.902464979,1217764664.221783,paragliders,20072885
485867.100934104,6189497.173649981,1217763840.0,paragliders,20072913
485924.06537887757,6189442.451682265,1217763840.0,paragliders,20072941
489610.3618427037,6189649.977647713,1240493568.0,paragliders,20081352
485404.6095997748,6189541.181637356,1243513125.233263,paragliders,20082122
