discipline,statistic,variant,days,rho,occupied_day_pairs,bartlett_variance_factor
para,hurst,month_centred,10,0.018107047232017916,2183,1.4942961056271045
para,hurst,month_centred,11,0.0011669552887501255,2130,1.5100440356333031
para,hurst,month_centred,12,0.013073596292296881,2155,1.523361803186594
para,hurst,month_centred,13,0.02353139609451655,2172,1.5366420059305015
para,hurst,month_centred,14,0.021440889834898412,2167,1.5513866648673527
para,hurst,month_centred,15,0.03028374263030488,2158,1.56702415459061
para,hurst,month_centred,16,0.00089930209501109,2165,1.5844924259272486
para,hurst,month_centred,17,-0.011567455976538974,2115,1.600011406764872
para,hurst,month_centred,18,-0.004395378989661324,2132,1.6125207835120332
para,hurst,month_centred,19,-0.01384788865348111,2139,1.623250712286897
para,hurst,month_centred,20,0.00830615291015306,2121,1.6315228593189268
para,hurst,month_centred,21,0.02137568852079625,2114,1.6397982450060153
para,hurst,month_centred,22,-0.003547245623912855,2144,1.6492645673143504
para,hurst,month_centred,23,0.01879151068265409,2077,1.6575992750198814
para,hurst,month_centred,24,-0.0051456640961692985,2108,1.6668053829735057
para,hurst,month_centred,25,0.007763521525457216,2079,1.6748633491631466
para,hurst,month_centred,26,0.014469090958090316,2083,1.682898665763235
para,hurst,month_centred,27,0.023140223516020658,2071,1.6914105582416936
para,hurst,month_centred,28,0.0293369618468351,2104,1.7009673315085498
para,hurst,month_centred,29,0.02947285898647285,2078,1.7118882557119561
para,hurst,month_centred,30,0.009557318664868888,2066,1.7240459755675672
para,hurst,month_centred,31,-0.01270055727040531,2065,1.73603592760442
para,hurst,month_centred,32,-0.03815078280904139,2082,1.7464827228095703
para,hurst,month_centred,33,-0.008278317230437983,2052,1.7539842102562835
para,hurst,month_centred,34,-0.011143203064194378,2045,1.7605574738984595
para,hurst,month_centred,35,-0.03427834998607917,2056,1.7661183680145567
para,hurst,month_centred,36,-0.005956029822121998,2041,1.7694659707916438
para,hurst,month_centred,37,-0.005590441887854077,2030,1.7723106745093142
para,hurst,month_centred,38,-0.010967903770059717,2022,1.7747114231951155
para,hurst,month_centred,39,-0.0037709028411214342,2024,1.776426599960103
para,hurst,month_centred,40,-0.011733244330877168,2066,1.777867472744785
para,hurst,month_centred,41,-3.7915493576617544e-05,2054,1.7786657056701713
para,hurst,month_centred,42,-0.009519934554011627,2029,1.7794241220041787
para,hurst,month_centred,43,-0.007054828088212931,2045,1.7797044755061857
para,hurst,month_centred,44,0.0178226501375689,2025,1.779651411663182
para,hurst,month_centred,45,0.006737437364537321,2004,1.7803928239970928
para,hurst,month_centred,46,0.014133435059339484,1974,1.7813949330714656
para,hurst,month_centred,47,0.02606342432845242,1990,1.7829558219749857
para,hurst,month_centred,48,-0.005888112352277525,1991,1.785537649854545
para,hurst,month_centred,49,0.009713884106331262,1983,1.7877737658879065
para,hurst,month_centred,50,0.009559673916583283,1982,1.790308992644187
para,hurst,month_centred,51,0.005595469561756012,1967,1.7931196879165583
para,hurst,month_centred,52,0.005332532321467368,1950,1.796037489892367
para,hurst,month_centred,53,0.016122615929664984,1981,1.799046413768012
para,hurst,month_centred,54,-0.004149394734269282,1985,1.8025410299419542
para,hurst,month_centred,55,0.008653582804690854,1954,1.8057576820828696
para,hurst,month_centred,56,0.011007992769219767,1950,1.8091685103189206
para,hurst,month_centred,57,0.00745577275799491,1948,1.8128459057315738
para,hurst,month_centred,58,-0.002145355127541424,1924,1.816653590018205
para,hurst,month_centred,59,0.020238161142913564,1933,1.8202594763585922
para,hurst,month_centred,60,0.017031625785225164,1934,1.8244197718590645
para,hurst,month_centred,61,-0.01758632229597774,1945,1.829002078188544
para,hurst,month_centred,62,0.0195469735073652,1929,1.83286926746559
para,hurst,month_centred,63,0.0023252297750246567,1920,1.8372342276705829
para,hurst,month_centred,64,-0.011216615283591441,1921,1.8415354462996385
hang,msd_100,raw,0,1.0,1017,
hang,msd_100,raw,1,0.2053747096392962,425,1.0
hang,msd_100,raw,2,0.12711798205870356,349,1.2053747096392962
hang,msd_100,raw,3,0.1007007728793577,319,1.3585782675581974
hang,msd_100,raw,4,0.06363096918753217,316,1.4855304329573267
hang,msd_100,raw,5,0.02916536931161283,294,1.5871541198718173
hang,msd_100,raw,6,0.027227930494734612,300,1.6646250342520152
hang,msd_100,raw,7,0.01699556452663874,310,1.7277408103792236
hang,msd_100,raw,8,-0.0013485982143875935,284,1.7793265336062898
hang,msd_100,raw,9,0.016286837371758105,292,1.8191490742908103
hang,msd_100,raw,10,0.00791285745180385,301,1.8542644743127785
hang,msd_100,raw,11,0.028849647554526583,311,1.884433957503808
hang,msd_100,raw,12,0.05107670231512045,283,1.914383468088753
hang,msd_100,raw,13,0.027064578961942056,294,1.9475833158629565
hang,msd_100,raw,14,0.04686331633675278,286,1.9799066966639796
hang,msd_100,raw,15,0.03636883456235586,280,2.0141687355364333
hang,msd_100,raw,16,0.030966399614725443,286,2.0486941238701246
hang,msd_100,raw,17,0.0545353270911653,308,2.0828008076486433
hang,msd_100,raw,18,0.0310140972653276,291,2.1191773406841232
hang,msd_100,raw,19,0.07315696720771286,307,2.154989406796429
hang,msd_100,raw,20,0.026444125163529265,290,2.194535963018275
hang,msd_100,raw,21,0.05400826693447438,280,2.2328346686631386
hang,msd_100,raw,22,0.04303239542029007,277,2.272561516243422
hang,msd_100,raw,23,0.03459536470411964,286,2.3125758027663146
hang,msd_100,raw,24,0.011789534679150991,265,2.3521385124709755
hang,msd_100,raw,25,0.031086942723818234,287,2.3894793681735966
hang,msd_100,raw,26,0.05893738299868564,262,2.4263391536470786
hang,msd_100,raw,27,0.05311568689617658,269,2.4648343167150197
hang,msd_100,raw,28,0.05059164222279421,259,2.504373802913549
hang,msd_100,raw,29,0.038073538500179666,266,2.5446755067689244
hang,msd_100,raw,30,0.04423000800197297,263,2.5848286662672866
hang,msd_100,raw,31,0.03315019096857571,251,2.6252448482497535
hang,msd_100,raw,32,0.0004900231617836713,254,2.6652069057938514
hang,msd_100,raw,33,0.025578549714573223,247,2.70277671882993
hang,msd_100,raw,34,0.04140684066964304,249,2.739641163435332
hang,msd_100,raw,35,-0.008403394648549983,251,2.7767651735301193
hang,msd_100,raw,36,0.020469404671803266,268,2.811359883361389
hang,msd_100,raw,37,0.027942218264669926,246,2.8451910631840374
hang,msd_100,raw,38,0.02090765077432976,222,2.8787122976615303
hang,msd_100,raw,39,0.03227967770999209,226,2.9115866816927056
hang,msd_100,raw,40,0.020967370967537206,213,2.9444313304078227
hang,msd_100,raw,41,0.027706380132666814,241,2.9766965997206185
hang,msd_100,raw,42,0.060512896389669155,245,3.0087447790724555
hang,msd_100,raw,43,0.05846199018676907,234,3.0421168987516345
hang,msd_100,raw,44,0.020812016265471463,221,3.0766294670902496
hang,msd_100,raw,45,0.00511696484720728,213,3.1105331220033903
hang,msd_100,raw,46,0.022713853978123488,224,3.143185181696273
hang,msd_100,raw,47,0.01038863453350655,221,3.175414339018316
hang,msd_100,raw,48,0.033367250571631556,232,3.206733474557503
hang,msd_100,raw,49,0.03661000684871042,228,3.2381362066286266
hang,msd_100,raw,50,0.008529008822008003,233,3.269747229690853
hang,msd_100,raw,51,0.028207974594073697,201,3.300453075724052
hang,msd_100,raw,52,0.0375568765252204,196,3.3310628497788226
hang,msd_100,raw,53,0.032627247892733496,207,3.3619347786437985
hang,msd_100,raw,54,0.051555340548356386,192,3.3928717193246185
hang,msd_100,raw,55,0.05234126582225044,190,3.4245584200006207
hang,msd_100,raw,56,0.03156716764977962,176,3.456982783717561
hang,msd_100,raw,57,0.0618051978141484,179,3.489377070379512
hang,msd_100,raw,58,0.03673809301392284,184,3.5227855263915404
hang,msd_100,raw,59,0.049276125305909135,177,3.5563068514544782
hang,msd_100,raw,60,0.04205399668032643,191,3.5903533365255194
hang,msd_100,raw,61,0.022960698379221503,184,3.624662362960795
hang,msd_100,raw,62,0.029782792282460762,180,3.658605314297488
hang,msd_100,raw,63,0.01239207608521916,167,3.6924161970927796
hang,msd_100,raw,64,0.011624318704322494,186,3.7255577421783803
hang,msd_1000,raw,0,1.0,1017,
hang,msd_1000,raw,1,0.1860516678378679,425,1.0
hang,msd_1000,raw,2,0.11444245041416869,349,1.1860516678378679
hang,msd_1000,raw,3,0.08043733711278199,319,1.3243638573932697
hang,msd_1000,raw,4,0.04750228721569875,316,1.4337386207273615
hang,msd_1000,raw,5,0.004289956678055102,294,1.518364393614096
hang,msd_1000,raw,6,0.0228839763355924,300,1.5762115610979377
hang,msd_1000,raw,7,0.0021776223657495888,310,1.624069245396565
hang,msd_1000,raw,8,-0.010002739453062166,284,1.660506914211973
hang,msd_1000,raw,9,0.006995851562938039,292,1.6866244923010543
hang,msd_1000,raw,10,-0.004675119303981627,301,1.7089177250849068
hang,msd_1000,raw,11,0.01535249945236045,311,1.7263076211255166
hang,msd_1000,raw,12,0.0450849397800301,283,1.7433579510680854
hang,msd_1000,raw,13,0.0038834738188589543,294,1.764721297908725
hang,msd_1000,raw,14,0.033800447094806986,286,1.783587520031967
hang,msd_1000,raw,15,0.013465309249944709,280,1.8044449721514177
hang,msd_1000,raw,16,0.007630076195682925,286,1.8243784064121804
hang,msd_1000,raw,17,0.04145692899312237,308,1.8428643867829337
hang,msd_1000,raw,18,0.01583432721501474,291,1.8639026947783948
hang,msd_1000,raw,19,0.04820680919444388,307,1.8843932153232823
hang,msd_1000,raw,20,0.009909877146600389,290,1.9076553647331258
hang,msd_1000,raw,21,0.04197811553812266,280,1.9296458691655174
hang,msd_1000,raw,22,0.02810034660345809,277,1.9534534291529755
hang,msd_1000,raw,23,0.007717316961936472,286,1.9776342749331288
hang,msd_1000,raw,24,-0.007190532382786933,265,2.000443159978431
hang,msd_1000,raw,25,0.019420749246695623,287,2.0208520916294863
hang,msd_1000,raw,26,0.029109255741205188,262,2.041185009249437
hang,msd_1000,raw,27,0.03015492100672286,269,2.06216802598948
hang,msd_1000,raw,28,0.03998531657495779,259,2.083806178748572
hang,msd_1000,raw,29,0.0350696417152177,266,2.106709653150138
hang,msd_1000,raw,30,0.04307899444961904,263,2.1304242053726137
hang,msd_1000,raw,31,0.027561071161261927,251,2.155388076448453
hang,msd_1000,raw,32,-0.003975780199298374,254,2.1805142725296323
hang,msd_1000,raw,33,0.011467389682907213,247,2.2038767124725993
hang,msd_1000,raw,34,0.03425330019187152,249,2.2265394435767405
hang,msd_1000,raw,35,-0.012594713624791667,251,2.2498644929144658
hang,msd_1000,raw,36,0.012947612053164819,268,2.2711939998653845
hang,msd_1000,raw,37,0.023264324679919155,246,2.292070431416425
hang,msd_1000,raw,38,0.017389019134846508,222,2.313072541553196
hang,msd_1000,raw,39,0.024937890776753208,226,2.333889364971919
hang,msd_1000,raw,40,0.018606870938542863,213,2.3549122417585444
hang,msd_1000,raw,41,0.009394898840198604,241,2.3758172646013604
hang,msd_1000,raw,42,0.032720509538879866,245,2.396174186301195
hang,msd_1000,raw,43,0.04096820027204084,234,2.4171061585981928
hang,msd_1000,raw,44,0.009893009432064455,221,2.4389488685304217
hang,msd_1000,raw,45,-0.0011962897228198516,213,2.460260480662643
hang,msd_1000,raw,46,0.01663518901843288,224,2.4805934883663836
hang,msd_1000,raw,47,0.005595169577733167,221,2.5007691420835156
hang,msd_1000,raw,48,0.029138992470513346,232,2.5203372756281723
hang,msd_1000,raw,49,0.030153743363519944,228,2.5402960564759263
hang,msd_1000,raw,50,0.007523054537481946,233,2.5606626358243103
hang,msd_1000,raw,51,0.02418818194454473,201,2.58052554753305
hang,msd_1000,raw,52,0.027155373194679457,196,2.600554815789323
hang,msd_1000,raw,53,0.026191742816730288,207,2.6208529936659115
hang,msd_1000,raw,54,0.037683550968767444,192,2.6413694517254687
hang,msd_1000,raw,55,0.03429542365965956,190,2.662510167708997
hang,msd_1000,raw,56,0.019830472649944274,176,2.684120694680959
hang,msd_1000,raw,57,0.04790431320097661,179,2.705668763606535
hang,msd_1000,raw,58,0.02406545487128523,184,2.728125668541606
hang,msd_1000,raw,59,0.04532831640691286,177,2.75063710059316
hang,msd_1000,raw,60,0.03403264834708955,191,2.773909095456558
hang,msd_1000,raw,61,0.017796447388824025,184,2.797533898630898
hang,msd_1000,raw,62,0.013029920279587435,180,2.8209706903282856
hang,msd_1000,raw,63,-4.215248109378166e-05,167,2.844077105155266
hang,msd_1000,raw,64,0.009101348852512894,186,2.8664601272538697
hang,msd_10000,raw,0,1.0,1017,
hang,msd_10000,raw,1,0.05332962578395976,425,1.0
hang,msd_10000,raw,2,0.03744506689043342,349,1.0533296257839597
hang,msd_10000,raw,3,0.04527510022501644,319,1.096069545638902
hang,msd_10000,raw,4,0.019592254124784575,316,1.1400770556788813
hang,msd_10000,raw,5,-0.033357965024234625,294,1.1743184633527828
hang,msd_10000,raw,6,0.018561531135225195,300,1.186026746793972
hang,msd_10000,raw,7,-0.005303048219212115,310,1.1996931010048861
hang,msd_10000,raw,8,-0.01018638512522089,284,1.2086171046082683
hang,msd_10000,raw,9,-0.0104072308864347,292,1.2132943551608502
hang,msd_10000,raw,10,-0.023399149996573252,301,1.2149547094256286
hang,msd_10000,raw,11,-0.005546416508981251,311,1.212058790188343
hang,msd_10000,raw,12,0.04220636780556262,283,1.208721121405775
hang,msd_10000,raw,13,-0.03223432322168949,294,1.212390227482919
hang,msd_10000,raw,14,0.03228116253070718,286,1.2109302722316586
hang,msd_10000,raw,15,-0.029779967982606518,280,1.2139691326846602
hang,msd_10000,raw,16,-0.03452233765774181,286,1.2129056395832112
hang,msd_10000,raw,17,0.009598341145756572,308,1.2079058118280803
hang,msd_10000,raw,18,-0.019901574955477196,291,1.204528002839715
hang,msd_10000,raw,19,-0.02605150258159544,307,1.1994108500653378
hang,msd_10000,raw,20,-0.017357806889341635,290,1.1922002623102386
hang,msd_10000,raw,21,-0.008654031949906714,280,1.1840232727328308
hang,msd_10000,raw,22,-0.0014347232606340373,277,1.175802915667014
hang,msd_10000,raw,23,0.00209604521474208,286,1.1681726137146913
hang,msd_10000,raw,24,-0.015400651391145034,265,1.1613528406929574
hang,msd_10000,raw,25,0.012542268085398916,287,1.1538465974016705
hang,msd_10000,raw,26,-8.45463394327967e-05,262,1.1478825472932055
hang,msd_10000,raw,27,-0.018387650584035544,269,1.1423540159824468
hang,msd_10000,raw,28,0.011270278504688059,259,1.1359069761521683
hang,msd_10000,raw,29,0.02137761562134215,266,1.1306818203449909
hang,msd_10000,raw,30,0.003904030091266032,263,1.1272301826330482
hang,msd_10000,raw,31,0.011660943544710506,251,1.1242531041342156
hang,msd_10000,raw,32,0.009603816403887609,254,1.1221909020131045
hang,msd_10000,raw,33,-0.012958345371590714,247,1.1208357313177508
hang,msd_10000,raw,34,-0.009318421618176038,249,1.11879802093556
hang,msd_10000,raw,35,0.013281370800868837,251,1.1163442699113124
hang,msd_10000,raw,36,0.010931929138704794,268,1.114764692321794
hang,msd_10000,raw,37,-0.0007321148813253129,246,1.1138614123932604
hang,msd_10000,raw,38,0.0037219617734680316,222,1.112967141151422
hang,msd_10000,raw,39,0.00036194519793274275,226,1.1123095998078043
hang,msd_10000,raw,40,-0.007910289935173077,213,1.111703032791264
hang,msd_10000,raw,41,-0.00297789802089687,241,1.1107401866079614
hang,msd_10000,raw,42,-0.014886281474992697,245,1.1096813855752496
hang,msd_10000,raw,43,0.0052124256478644476,234,1.1079794459173151
hang,msd_10000,raw,44,-0.005048651474309331,221,1.1065917955914628
hang,msd_10000,raw,45,-0.0022826227328239324,213,1.1050414341034567
hang,msd_10000,raw,46,-0.002052606764483102,224,1.1034592351700234
hang,msd_10000,raw,47,0.008282223709701905,221,1.1018570188820778
hang,msd_10000,raw,48,-0.00844988996559591,232,1.1006666542607006
hang,msd_10000,raw,49,0.013044051374793024,228,1.0991799824824167
hang,msd_10000,raw,50,0.006405722224895889,233,1.0982745396302556
hang,msd_10000,raw,51,-0.012109751653131285,201,1.0976558091340578
hang,msd_10000,raw,52,-0.006706317947361796,196,1.0965951162856702
hang,msd_10000,raw,53,0.0037503306783590704,207,1.0953213809807174
hang,msd_10000,raw,54,-0.007694333493994532,192,1.094233722193665
hang,msd_10000,raw,55,0.0016095706618037007,190,1.0929058206899966
hang,msd_10000,raw,56,0.003923169595943148,176,1.0916828289065237
hang,msd_10000,raw,57,0.0032889564096048023,179,1.0906404041889952
hang,msd_10000,raw,58,-0.00353153885295173,184,1.089747337441368
hang,msd_10000,raw,59,0.024888572499525245,177,1.0887648309613567
hang,msd_10000,raw,60,-0.01121699130963264,191,1.0886446937806633
hang,msd_10000,raw,61,0.03707727625522086,184,1.0881607253170538
hang,msd_10000,raw,62,-0.0268341749185604,180,1.0888884099088905
hang,msd_10000,raw,63,-0.006761101972493243,167,1.0887411148337305
hang,msd_10000,raw,64,0.023546631386594803,186,1.0883871382930288
hang,hurst,raw,0,1.0,1017,
hang,hurst,raw,1,0.056468149988487946,425,1.0
hang,hurst,raw,2,0.04172943727853764,349,1.056468149988488
hang,hurst,raw,3,0.042265315603271764,319,1.1031104915036758
hang,hurst,raw,4,0.026941000944423733,316,1.1475643200629055
hang,hurst,raw,5,-0.024133116999971883,294,1.1850130175762128
hang,hurst,raw,6,0.024647169995946985,300,1.2019344435850938
hang,hurst,raw,7,0.009713818575146357,310,1.2210632250188507
hang,hurst,raw,8,0.0019404560353611035,284,1.237838265737955
hang,hurst,raw,9,-0.004332046419500101,292,1.2513167320828942
hang,hurst,raw,10,-0.02985194845698292,301,1.2612330958749454
hang,hurst,raw,11,-0.0041061959429148625,311,1.2639188574398996
hang,hurst,raw,12,0.03855200902760929,283,1.2654726260868756
hang,hurst,raw,13,-0.03340554123464561,294,1.2727184317154876
hang,hurst,raw,14,0.03266937479673013,286,1.2741569020779198
hang,hurst,raw,15,-0.01717813813139464,280,1.2797594930315916
hang,hurst,raw,16,-0.03194736222424421,286,1.2825144928496304
hang,hurst,raw,17,0.01234132135321518,308,1.281186861839165
hang,hurst,raw,18,-0.0032356980730397474,291,1.2813780033135531
hang,hurst,raw,19,-0.028872855291026144,307,1.2812084248355806
hang,hurst,raw,20,-0.012205974789299124,290,1.2781685186763025
hang,hurst,raw,21,-0.002296206925092014,280,1.2742556535998797
hang,hurst,raw,22,0.0008709717211880574,277,1.270489757446305
hang,hurst,raw,23,-0.0056283065282705155,286,1.2671270671948835
hang,hurst,raw,24,-0.012582719955320591,265,1.2635755755870584
hang,hurst,raw,25,0.01662899814386422,287,1.2593015857114331
hang,hurst,raw,26,-0.001143040455406771,262,1.2566355179911535
hang,hurst,raw,27,-0.010460898920868586,269,1.2540822671053085
hang,hurst,raw,28,0.011978260662525192,259,1.2509641842169623
hang,hurst,raw,29,0.034255792850869674,266,1.2488872284700552
hang,hurst,raw,30,0.012562086208438399,263,1.2492324559630001
hang,hurst,raw,31,0.01897287323091418,251,1.2503658678892025
hang,hurst,raw,32,0.013554986691363423,254,1.2526142461469496
hang,hurst,raw,33,-0.012939262278790253,247,1.255547873400673
hang,hurst,raw,34,-0.00948457704315721,249,1.257547801270131
hang,hurst,raw,35,0.02470164707154142,251,1.2588914717160113
hang,hurst,raw,36,0.019143355837951695,268,1.2615328075299839
hang,hurst,raw,37,-0.0004973722613633652,246,1.2650661444263336
hang,hurst,raw,38,0.0035190758985404807,222,1.2683873387354352
hang,hurst,raw,39,0.0003264945405036126,226,1.2717186808183543
hang,hurst,raw,40,-0.003499067535662314,213,1.2748997805241524
hang,hurst,raw,41,-0.0011707719822122663,241,1.277755018413294
hang,hurst,raw,42,-0.010717700271344822,245,1.280418541546657
hang,hurst,raw,43,0.015012776327428378,234,1.2824596821960799
hang,hurst,raw,44,-0.007294865597348697,221,1.2850904426490488
hang,hurst,raw,45,0.004351310323855234,213,1.2872800641664477
hang,hurst,raw,46,0.004672404598528007,224,1.2895636721536925
hang,hurst,raw,47,0.014652463574685456,221,1.2919489310605665
hang,hurst,raw,48,-0.0033931208709992904,232,1.2948453234952662
hang,hurst,raw,49,0.012303684665741764,228,1.2974850011011614
hang,hurst,raw,50,0.009770757498589095,233,1.3005112389894506
hang,hurst,raw,51,-0.0068534680499931664,201,1.3038019678428499
hang,hurst,raw,52,-0.010774688344075118,196,1.3067025352768877
hang,hurst,raw,53,0.01211653406296652,207,1.3090870553230722
hang,hurst,raw,54,-0.005859140666551932,192,1.3118320203328413
hang,hurst,raw,55,-0.004693968508466715,190,1.3142641087725624
hang,hurst,raw,56,0.005955990685512931,176,1.3164416951784197
hang,hurst,raw,57,0.004560982892701156,179,1.3187518571730363
hang,hurst,raw,58,-0.005155424438137926,184,1.3211396336813808
hang,hurst,raw,59,0.028987664049842005,177,1.3232717084627252
hang,hurst,raw,60,0.0002461037327594501,191,1.3262989695530198
hang,hurst,raw,61,0.04445227208133479,184,1.329235045156182
hang,hurst,raw,62,-0.007083160448278269,180,1.3335103529038017
hang,hurst,raw,63,0.003278229103943115,167,1.3374250743594875
hang,hurst,raw,64,0.0267241237538479,186,1.3413199054291822
hang,msd_100,month_centred,0,1.0,1017,
hang,msd_100,month_centred,1,0.19440712011951597,425,1.0
hang,msd_100,month_centred,2,0.1222144135777466,349,1.1944071201195159
hang,msd_100,month_centred,3,0.09220478290528183,319,1.3406857692111858
hang,msd_100,month_centred,4,0.06101431157612076,316,1.4599274852096613
hang,msd_100,month_centred,5,0.028848391112187493,294,1.5558782394391955
hang,msd_100,month_centred,6,0.028251724707249234,300,1.6294615392962803
hang,msd_100,month_centred,7,0.017417025757888425,310,1.6900929605391264
hang,msd_100,month_centred,8,0.00035342676309636724,284,1.7399207829107333
hang,msd_100,month_centred,9,0.015300477914634836,292,1.7787542951471154
hang,msd_100,month_centred,10,0.005627773814845691,301,1.812881200519148
hang,msd_100,month_centred,11,0.02633818277067481,311,1.841826445608056
hang,msd_100,month_centred,12,0.050806425004452004,283,1.8703371803105917
hang,msd_100,month_centred,13,0.027717817625696358,294,1.902278021213422
hang,msd_100,month_centred,14,0.04751226411193772,286,1.9336155730766622
hang,msd_100,month_centred,15,0.036738916556514345,280,1.9671097532397286
hang,msd_100,month_centred,16,0.02978260279269227,286,2.0010095254519755
hang,msd_100,month_centred,17,0.05169693977982809,308,2.034424924791334
hang,msd_100,month_centred,18,0.029979264298277925,291,2.0698716064018563
hang,msd_100,month_centred,19,0.07549665119038018,307,2.104742770400563
hang,msd_100,month_centred,20,0.025170169083169568,290,2.143676483118437
hang,msd_100,month_centred,21,0.05226885019929493,280,2.1812993821568147
hang,msd_100,month_centred,22,0.042020374203516564,277,2.2202537313007307
hang,msd_100,month_centred,23,0.03660625420058564,286,2.2594746913193955
hang,msd_100,month_centred,24,0.012647773647043815,265,2.298477759186553
hang,msd_100,month_centred,25,0.029224942510146863,287,2.3353724035161005
hang,msd_100,month_centred,26,0.055449270238875116,262,2.3716770707826185
hang,msd_100,month_centred,27,0.04845004599772874,269,2.4093998567878288
hang,msd_100,month_centred,28,0.050501241441470925,259,2.447888875649648
hang,msd_100,month_centred,29,0.038810876802207094,266,2.4872063236548914
hang,msd_100,month_centred,30,0.04318812649610409,263,2.526490000246599
hang,msd_100,month_centred,31,0.03520044910000779,251,2.566025576832139
hang,msd_100,month_centred,32,0.0003167092355997605,254,2.6052902079498326
hang,msd_100,month_centred,33,0.027432378975245954,247,2.6421943589534598
hang,msd_100,month_centred,34,0.04335150276744669,249,2.678541346896595
hang,msd_100,month_centred,35,-0.007029140365226702,251,2.7152885928296904
hang,msd_100,month_centred,36,0.022231905297071818,268,2.749603817301767
hang,msd_100,month_centred,37,0.027104083681124803,246,2.7832658893860063
hang,msd_100,month_centred,38,0.021959575254235877,222,2.8165828041858716
hang,msd_100,month_centred,39,0.029630566091443166,226,2.84931729131673
hang,msd_100,month_centred,40,0.020129100207527797,213,2.8818965823956173
hang,msd_100,month_centred,41,0.026066102435452196,241,2.9138685470905354
hang,msd_100,month_centred,42,0.06057677653149144,245,2.9455592802492894
hang,msd_100,month_centred,43,0.05849973429033054,234,2.978593550309101
hang,msd_100,month_centred,44,0.02243506020782426,221,3.0127853414702996
hang,msd_100,month_centred,45,0.006645732721917475,213,3.0464546112557924
hang,msd_100,month_centred,46,0.02518096778778373,224,3.0789489446472165
hang,msd_100,month_centred,47,0.009464702242538313,221,3.1111320709916774
hang,msd_100,month_centred,48,0.03512504953178952,232,3.142368596331892
hang,msd_100,month_centred,49,0.03968688251318637,228,3.1737638369452315
hang,msd_100,month_centred,50,0.010385013151559755,233,3.2054907432345647
hang,msd_100,month_centred,51,0.02434769943132166,201,3.2363807125381046
hang,msd_100,month_centred,52,0.03480777739018997,196,3.2670190560773262
hang,msd_100,month_centred,53,0.028268206241773865,207,3.2978147367429997
hang,msd_100,month_centred,54,0.04882503968636912,192,3.3285168072448257
hang,msd_100,month_centred,55,0.05021497065977072,190,3.359877894807908
hang,msd_100,month_centred,56,0.029896007480688352,176,3.3919123353387293
hang,msd_100,month_centred,57,0.05859196856544569,179,3.42387174313095
hang,msd_100,month_centred,58,0.033955243706441755,184,3.456749515087762
hang,msd_100,month_centred,59,0.04737781781285064,177,3.4896638115106664
hang,msd_100,month_centred,60,0.04017347248216553,191,3.523060225313233
hang,msd_100,month_centred,61,0.022071849460554183,184,3.5566788377610328
hang,msd_100,month_centred,62,0.025484501002718932,180,3.5899249739834405
hang,msd_100,month_centred,63,0.0077259049968756415,167,3.6229247090877625
hang,msd_100,month_centred,64,0.00901986376029212,186,3.655134637001221
hang,msd_1000,month_centred,0,1.0,1017,
hang,msd_1000,month_centred,1,0.16943861928220794,425,1.0
hang,msd_1000,month_centred,2,0.10514600251574037,349,1.169438619282208
hang,msd_1000,month_centred,3,0.06982335168559112,319,1.2960154940534374
hang,msd_1000,month_centred,4,0.04416044605948643,316,1.394215607281848
hang,msd_1000,month_centred,5,0.002139006686416485,294,1.4707998536426885
hang,msd_1000,month_centred,6,0.02238259156176315,300,1.5225690201120547
hang,msd_1000,month_centred,7,0.0016097727106500531,310,1.5659420223221057
hang,msd_1000,month_centred,8,-0.008544516642254231,284,1.5988742171573063
hang,msd_1000,month_centred,9,0.004173199395334712,292,1.622589364997517
hang,msd_1000,month_centred,10,-0.008365782610056657,301,1.6423961231487525
hang,msd_1000,month_centred,11,0.01323681290176136,311,1.6570806011615713
hang,msd_1000,month_centred,12,0.04396448488409266,283,1.6715238016558804
hang,msd_1000,month_centred,13,0.004978016077050398,294,1.6905087382101562
hang,msd_1000,month_centred,14,0.034512742044214194,286,1.7074926861248287
hang,msd_1000,month_centred,15,0.01280847881448425,280,1.7268138065901064
hang,msd_1000,month_centred,16,0.0034951745312088345,286,1.7453208468490349
hang,msd_1000,month_centred,17,0.03705450771946755,308,1.7620617852576437
hang,msd_1000,month_centred,18,0.01437327441048347,291,1.7810597869230143
hang,msd_1000,month_centred,19,0.050721960844903435,307,1.799570975193134
hang,msd_1000,month_centred,20,0.00855588032533331,290,1.8213032407207321
hang,msd_1000,month_centred,21,0.04104445106129456,280,1.8417806124195424
hang,msd_1000,month_centred,22,0.02593517216411963,277,1.864127718605852
hang,msd_1000,month_centred,23,0.007259001670652006,286,1.886786830529362
hang,msd_1000,month_centred,24,-0.008100942933012223,265,1.9081625999318006
hang,msd_1000,month_centred,25,0.016075983773121482,287,1.9271802323474034
hang,msd_1000,month_centred,26,0.024313811646628145,262,1.9459715840981997
hang,msd_1000,month_centred,27,0.022970314117228344,269,1.965172006952391
hang,msd_1000,month_centred,28,0.03756062975299547,259,1.984641707753942
hang,msd_1000,month_centred,29,0.03262134013472085,266,2.0053590588280064
hang,msd_1000,month_centred,30,0.03908565958167513,263,2.026870009172782
hang,msd_1000,month_centred,31,0.027184051217610562,251,2.0495148117263886
hang,msd_1000,month_centred,32,-0.005610444895294856,254,2.072443317321496
hang,msd_1000,month_centred,33,0.013147999931423857,247,2.093642189553549
