discipline,estimator,t_s,msd_m2,n_flights,sem_m2,p10_m2,p50_m2,p90_m2
hang gliders,ta_cohort_14400s,121.0,2280693.098839093,1795,,1334246.125,2004046.0,3879391.5
hang gliders,ta_cohort_14400s,137.0,2887051.241666866,1795,,1678068.125,2543698.5,4892046.5
hang gliders,ta_cohort_14400s,154.0,3544939.5836696797,1795,,2048822.625,3096739.5,6036274.5
hang gliders,ta_cohort_14400s,174.0,4442899.436718802,1795,,2553247.75,3871788.5,7609184.0
hang gliders,ta_cohort_14400s,196.0,5519810.858085733,1795,,3144741.0,4828464.0,9437671.0
hang gliders,ta_cohort_14400s,221.0,6798765.813136009,1795,,3834761.75,5918078.0,11758860.0
hang gliders,ta_cohort_14400s,249.0,8429672.067752877,1795,,4733282.0,7342940.5,14628426.0
hang gliders,ta_cohort_14400s,281.0,10384390.982757684,1795,,5759930.5,9005964.0,18106446.0
hang gliders,ta_cohort_14400s,316.0,12794784.303298801,1795,,7048186.0,11104898.0,22400892.0
hang gliders,ta_cohort_14400s,357.0,15778352.727550872,1795,,8600707.0,13635607.0,27722542.0
hang gliders,ta_cohort_14400s,402.0,19314794.109783214,1795,,10407179.0,16624395.0,34223372.0
hang gliders,ta_cohort_14400s,453.0,23795073.68790118,1795,,12738509.0,20560156.0,42149188.0
hang gliders,ta_cohort_14400s,511.0,29262844.852416128,1795,,15488931.0,25216558.0,52100884.0
hang gliders,ta_cohort_14400s,576.0,36013271.17333086,1795,,18790626.0,30949414.0,64366736.0
hang gliders,ta_cohort_14400s,649.0,44160255.197456256,1795,,22727176.0,37846400.0,79169312.0
hang gliders,ta_cohort_14400s,732.0,54225225.27220089,1795,,27571390.0,46305880.0,97891472.0
hang gliders,ta_cohort_14400s,825.0,66603008.54167929,1795,,33237622.0,56617944.0,120795336.0
hang gliders,ta_cohort_14400s,931.0,82134109.27559829,1795,,40230616.0,69567752.0,149607664.0
hang gliders,ta_cohort_14400s,1049.0,101003582.13804258,1795,,48617768.0,85240728.0,185443904.0
hang gliders,ta_cohort_14400s,1183.0,124229814.4557212,1795,,58284560.0,104493936.0,229665680.0
hang gliders,ta_cohort_14400s,1334.0,152782212.42507723,1795,,70381176.0,127939928.0,285311072.0
hang gliders,ta_cohort_14400s,1504.0,187685473.3273356,1795,,84406760.0,156845840.0,353142752.0
hang gliders,ta_cohort_14400s,1695.0,230631242.73363042,1795,,102037344.0,191666720.0,433198432.0
hang gliders,ta_cohort_14400s,1911.0,282578440.0122984,1795,,122831080.0,234665568.0,531392992.0
hang gliders,ta_cohort_14400s,2155.0,346390851.88588446,1795,,146355616.0,284461152.0,661108288.0
hang gliders,ta_cohort_14400s,2429.0,422973599.3573992,1795,,172785712.0,344072480.0,813101696.0
hang gliders,ta_cohort_14400s,2739.0,515774999.061187,1795,,205828192.0,418844448.0,1001087232.0
hang gliders,ta_cohort_14400s,3088.0,626541715.6427009,1795,,243170624.0,505825664.0,1222762496.0
hang gliders,ta_cohort_14400s,3481.0,757376548.783567,1795,,284058720.0,605354688.0,1499800704.0
hang gliders,ta_cohort_14400s,3925.0,911686739.4564844,1795,,329248704.0,719749760.0,1806124672.0
hang gliders,ta_cohort_14400s,4425.0,1090376791.1018505,1795,,380242272.0,849687040.0,2169479680.0
hang gliders,ta_cohort_14400s,4989.0,1294209045.8606377,1795,,434536672.0,993023552.0,2613764096.0
hang gliders,ta_cohort_14400s,5624.0,1519827571.4564488,1795,,476370976.0,1146689664.0,3108625664.0
hang gliders,ta_cohort_14400s,6341.0,1761663628.0949023,1795,,507798624.0,1282264448.0,3629039360.0
hang gliders,ta_cohort_14400s,7149.0,2007995415.5730164,1795,,531688320.0,1394850688.0,4193985024.0
hang gliders,ta_cohort_14400s,8059.0,2609954480.264797,1286,,729164736.0,1833553664.0,5424199680.0
hang gliders,ta_cohort_14400s,9086.0,3499374346.7426248,858,,970616768.0,2502417408.0,6584403968.0
hang gliders,ta_cohort_14400s,10244.0,4563179383.709414,554,,1474312576.0,3483685376.0,7868839936.0
hang gliders,ta_cohort_14400s,11549.0,5725714454.041311,319,,2154393856.0,4302258176.0,10293012480.0
hang gliders,ta_cohort_14400s,13021.0,7545883500.470114,137,,2859574528.0,5175509504.0,14310602752.0
hang gliders,ta_cohort_14400s,14680.0,9492208060.44984,34,,3871444480.0,5459637760.0,19379372032.0
hang gliders,ta_cohort_14400s,16550.0,11481115636.844486,7,,4808218112.0,6623024640.0,22950975488.0
hang gliders,ta_cohort_14400s,18659.0,15398623505.32811,6,,5530770432.0,9775230976.0,30889869312.0
hang gliders,ta_cohort_14400s,21037.0,18152209874.028458,4,,5543193600.0,8706153472.0,38318071808.0
hang gliders,ta_cohort_14400s,23717.0,34695194876.05084,2,,11511591936.0,34695192576.0,57878798336.0
hang gliders,ta_cohort_14400s,26739.0,81150920149.50557,1,,81150918656.0,81150918656.0,81150918656.0
hang gliders,ta_cohort_14400s,30146.0,,0,,,,
hang gliders,ta_cohort_14400s,33987.0,,0,,,,
hang gliders,ta_cohort_14400s,38318.0,,0,,,,
hang gliders,ta_cohort_14400s,43200.0,,0,,,,
